Player_ID,Player Name,Position,Nationality,Age,Height,Year,Versus,Match_Date,Winner,Serve_Points,Serve_Errors,Serve_Attempts,Total_Serves,Set_Successes,Set_Errors,Set_Attempts,Total_Sets,Attack_Success,Attack Errors,Attack_Attempts,Total_Attacks,Block_Successful,Block_Errors,Block_Rebounds,Total_Blocks,Reception_Successful,Reception_Errors,Reception_Attemps,Total_Receptions,Dig_Success,Dig_Errors,Dig_Attempts,Total_Digs
143396.0,Gennari Giulia,S,Italy,27.0,184,2023,Japan,2023-07-02,True,1,0,3,4,1,0,13,14,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
173731.0,Malual Adhuoljok John Majak,O,Italy,23.0,188,2023,Thailand,2023-05-30,True,0,1,3,4,0,0,2,2,4,4,5,13,1,1,0,2,0,0,0,0,2,0,0,2
173731.0,Malual Adhuoljok John Majak,O,Italy,23.0,188,2023,Poland,2023-06-01,False,0,1,1,2,0,0,0,0,1,2,3,6,0,1,0,1,0,0,0,0,0,0,0,0
173731.0,Malual Adhuoljok John Majak,O,Italy,23.0,188,2023,USA,2023-06-02,False,0,2,1,3,0,0,0,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0
173731.0,Malual Adhuoljok John Majak,O,Italy,23.0,188,2023,Bulgaria,2023-06-14,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173731.0,Malual Adhuoljok John Majak,O,Italy,23.0,188,2023,Dominican Republic,2023-06-15,True,0,0,2,2,0,0,0,0,1,3,0,4,0,0,1,1,0,0,0,0,0,0,0,0
173731.0,Malual Adhuoljok John Majak,O,Italy,23.0,188,2023,Netherlands,2023-06-17,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173731.0,Malual Adhuoljok John Majak,O,Italy,23.0,188,2023,China,2023-06-18,True,0,2,3,5,0,0,1,1,3,2,1,6,0,2,0,2,0,0,0,0,0,1,0,1
173731.0,Malual Adhuoljok John Majak,O,Italy,23.0,188,2023,Brazil,2023-06-28,False,0,0,1,1,0,0,0,0,6,2,5,13,0,1,2,3,0,0,0,0,1,0,0,1
173731.0,Malual Adhuoljok John Majak,O,Italy,23.0,188,2023,Canada,2023-06-30,True,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
173731.0,Malual Adhuoljok John Majak,O,Italy,23.0,188,2023,Croatia,2023-07-01,True,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
173731.0,Malual Adhuoljok John Majak,O,Italy,23.0,188,2023,Japan,2023-07-02,True,0,0,1,1,0,0,0,0,2,1,3,6,0,1,0,1,0,0,1,1,0,0,0,0
119385.0,Nagaoka Miyu,O,Japan,32.0,179,2023,Netherlands,2023-06-30,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119385.0,Nagaoka Miyu,O,Japan,32.0,179,2023,Thailand,2023-07-01,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119385.0,Nagaoka Miyu,O,Japan,32.0,179,2023,Italy,2023-07-02,False,0,0,12,12,0,0,4,4,13,6,24,43,2,3,3,8,0,0,0,0,10,6,4,20
151953.0,Hayashi Kotona,OH,Japan,24.0,173,2023,Dominican Republic,2023-05-30,True,1,1,19,21,0,0,5,5,9,3,13,25,0,1,4,5,2,0,5,7,23,2,1,26
151953.0,Hayashi Kotona,OH,Japan,24.0,173,2023,Croatia,2023-06-02,True,0,1,8,9,0,0,2,2,11,1,10,22,1,0,3,4,4,0,2,6,6,0,7,13
151953.0,Hayashi Kotona,OH,Japan,24.0,173,2023,Bulgaria,2023-06-03,True,0,1,3,4,0,0,1,1,10,1,7,18,1,1,1,3,6,1,6,13,5,1,0,6
151953.0,Hayashi Kotona,OH,Japan,24.0,173,2023,China,2023-06-04,False,0,0,11,11,0,0,6,6,13,3,7,23,0,1,1,2,2,0,7,9,7,0,3,10
151953.0,Hayashi Kotona,OH,Japan,24.0,173,2023,Germany,2023-06-16,False,0,0,9,9,0,0,8,8,12,2,18,32,0,4,1,5,5,2,18,25,14,3,1,18
151953.0,Hayashi Kotona,OH,Japan,24.0,173,2023,USA,2023-06-17,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151953.0,Hayashi Kotona,OH,Japan,24.0,173,2023,Netherlands,2023-06-30,False,1,1,12,14,0,0,5,5,7,8,6,21,0,2,0,2,12,1,15,28,7,2,2,11
151953.0,Hayashi Kotona,OH,Japan,24.0,173,2023,Thailand,2023-07-01,True,0,0,6,6,0,0,1,1,13,1,14,28,0,0,4,4,2,0,7,9,10,1,0,11
151953.0,Hayashi Kotona,OH,Japan,24.0,173,2023,Italy,2023-07-02,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,9,2,0,0,2
143437.0,Nishida Sarina,OH,Japan,27.0,180,2023,Dominican Republic,2023-05-30,True,1,2,12,15,0,0,4,4,18,7,26,51,3,4,2,9,1,1,12,14,11,1,0,12
143437.0,Nishida Sarina,OH,Japan,27.0,180,2023,Croatia,2023-06-02,True,3,2,10,15,0,0,3,3,13,4,14,31,2,1,1,4,2,2,9,13,11,1,1,13
143437.0,Nishida Sarina,OH,Japan,27.0,180,2023,Bulgaria,2023-06-03,True,1,2,11,14,0,0,2,2,11,4,10,25,2,1,2,5,5,2,6,13,9,0,3,12
143437.0,Nishida Sarina,OH,Japan,27.0,180,2023,China,2023-06-04,False,2,1,10,13,0,0,1,1,16,4,13,33,1,0,0,1,1,1,10,12,10,0,3,13
143437.0,Nishida Sarina,OH,Japan,27.0,180,2023,Germany,2023-06-16,False,2,2,21,25,0,0,5,5,20,6,31,57,2,1,0,3,1,1,8,10,12,1,0,13
143437.0,Nishida Sarina,OH,Japan,27.0,180,2023,USA,2023-06-17,True,0,1,22,23,0,0,4,4,12,5,26,43,0,0,1,1,6,1,13,20,17,9,1,27
143437.0,Nishida Sarina,OH,Japan,27.0,180,2023,Netherlands,2023-06-30,False,2,2,10,14,0,0,3,3,13,4,18,35,1,3,2,6,3,1,10,14,8,5,2,15
143437.0,Nishida Sarina,OH,Japan,27.0,180,2023,Thailand,2023-07-01,True,2,0,12,14,0,0,3,3,14,3,20,37,3,1,4,8,1,0,12,13,13,0,1,14
143437.0,Nishida Sarina,OH,Japan,27.0,180,2023,Italy,2023-07-02,False,1,1,7,9,0,0,0,0,6,4,12,22,1,3,0,4,5,1,9,15,2,0,1,3
162218.0,Ishikawa Mayu,OH,Japan,23.0,174,2023,Germany,2023-06-16,False,2,1,6,9,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,0,0,1,1
162218.0,Ishikawa Mayu,OH,Japan,23.0,174,2023,USA,2023-06-17,True,2,2,11,15,0,0,3,3,16,7,24,47,1,0,1,2,6,0,11,17,16,12,1,29
162218.0,Ishikawa Mayu,OH,Japan,23.0,174,2023,Netherlands,2023-06-30,False,0,1,8,9,0,0,2,2,6,2,17,25,0,2,3,5,3,0,5,8,3,3,1,7
162218.0,Ishikawa Mayu,OH,Japan,23.0,174,2023,Thailand,2023-07-01,True,0,2,12,14,0,0,3,3,8,5,16,29,1,1,2,4,2,0,5,7,10,2,0,12
162218.0,Ishikawa Mayu,OH,Japan,23.0,174,2023,Italy,2023-07-02,False,2,0,13,15,0,0,2,2,5,2,7,14,0,1,2,3,7,0,12,19,6,2,2,10
151944.0,Seki Nanami,S,Japan,24.0,171,2023,Dominican Republic,2023-05-30,True,2,0,18,20,41,0,87,128,2,1,2,5,1,3,2,6,0,0,1,1,8,2,0,10
151944.0,Seki Nanami,S,Japan,24.0,171,2023,Croatia,2023-06-02,True,1,2,13,16,2,0,79,81,1,0,1,2,0,0,2,2,0,1,0,1,5,0,1,6
151944.0,Seki Nanami,S,Japan,24.0,171,2023,Bulgaria,2023-06-03,True,1,0,12,13,4,1,58,63,0,0,1,1,0,1,1,2,0,0,0,0,6,0,2,8
151944.0,Seki Nanami,S,Japan,24.0,171,2023,China,2023-06-04,False,1,1,8,10,13,1,72,86,0,0,1,1,0,0,0,0,0,0,1,1,5,0,1,6
151944.0,Seki Nanami,S,Japan,24.0,171,2023,Germany,2023-06-16,False,2,1,15,18,52,0,79,131,2,0,1,3,0,1,1,2,0,0,0,0,18,4,1,23
151944.0,Seki Nanami,S,Japan,24.0,171,2023,USA,2023-06-17,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151944.0,Seki Nanami,S,Japan,24.0,171,2023,Netherlands,2023-06-30,False,1,0,5,6,11,1,21,33,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,7
151944.0,Seki Nanami,S,Japan,24.0,171,2023,Thailand,2023-07-01,True,1,2,12,15,23,3,67,93,0,1,2,3,0,4,2,6,0,0,0,0,12,2,1,15
151944.0,Seki Nanami,S,Japan,24.0,171,2023,Italy,2023-07-02,False,3,1,20,24,11,1,114,126,0,0,1,1,0,2,4,6,0,0,0,0,5,3,2,10
152457.0,Shibata Mika,S,Japan,29.0,171,2023,Germany,2023-06-16,False,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
152457.0,Shibata Mika,S,Japan,29.0,171,2023,USA,2023-06-17,True,1,0,20,21,12,1,117,130,2,1,2,5,0,1,2,3,0,0,0,0,20,8,3,31
142372.0,Inoue Arisa,OH,Japan,28.0,178,2023,Dominican Republic,2023-05-30,True,0,2,8,10,0,0,4,4,14,2,29,45,1,0,4,5,0,2,10,12,14,3,1,18
142372.0,Inoue Arisa,OH,Japan,28.0,178,2023,Croatia,2023-06-02,True,0,1,13,14,0,0,1,1,9,2,13,24,0,0,2,2,2,0,5,7,11,0,5,16
142372.0,Inoue Arisa,OH,Japan,28.0,178,2023,Bulgaria,2023-06-03,True,0,2,6,8,0,1,2,3,13,4,12,29,1,2,0,3,2,1,4,7,7,0,0,7
142372.0,Inoue Arisa,OH,Japan,28.0,178,2023,China,2023-06-04,False,0,0,2,2,0,0,0,0,1,1,5,7,0,0,1,1,0,0,5,5,1,0,0,1
142372.0,Inoue Arisa,OH,Japan,28.0,178,2023,Germany,2023-06-16,False,0,2,8,10,0,0,2,2,20,8,21,49,0,3,5,8,1,1,7,9,8,2,1,11
142372.0,Inoue Arisa,OH,Japan,28.0,178,2023,USA,2023-06-17,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142372.0,Inoue Arisa,OH,Japan,28.0,178,2023,Netherlands,2023-06-30,False,0,0,2,2,0,0,0,0,0,1,4,5,0,1,0,1,0,0,0,0,1,2,0,3
142372.0,Inoue Arisa,OH,Japan,28.0,178,2023,Thailand,2023-07-01,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142372.0,Inoue Arisa,OH,Japan,28.0,178,2023,Italy,2023-07-02,False,1,1,6,8,0,0,1,1,4,3,13,20,0,0,3,3,2,0,9,11,4,0,0,4
162227.0,Yamada Nichika,MB,Japan,24.0,184,2023,Germany,2023-06-16,False,0,1,15,16,0,0,2,2,6,1,7,14,4,3,1,8,0,0,1,1,7,2,1,10
162227.0,Yamada Nichika,MB,Japan,24.0,184,2023,USA,2023-06-17,True,0,1,11,12,0,0,0,0,6,3,4,13,2,7,4,13,0,0,3,3,7,1,0,8
162227.0,Yamada Nichika,MB,Japan,24.0,184,2023,Netherlands,2023-06-30,False,2,1,8,11,0,0,3,3,7,1,8,16,0,3,3,6,0,0,0,0,0,1,1,2
162227.0,Yamada Nichika,MB,Japan,24.0,184,2023,Thailand,2023-07-01,True,0,1,9,10,0,0,4,4,8,1,5,14,3,2,4,9,0,0,0,0,1,0,2,3
162227.0,Yamada Nichika,MB,Japan,24.0,184,2023,Italy,2023-07-02,False,0,0,6,6,0,0,1,1,4,3,6,13,1,5,9,15,0,0,0,0,2,1,1,4
189198.0,Fukudome Satomi,L,Japan,26.0,162,2023,Netherlands,2023-06-30,False,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,3,0,10,13,5,2,2,9
189198.0,Fukudome Satomi,L,Japan,26.0,162,2023,Thailand,2023-07-01,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189198.0,Fukudome Satomi,L,Japan,26.0,162,2023,Italy,2023-07-02,False,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,2,6,9,11,2,1,14
187806.0,Meguro Yuka,L,Japan,28.0,170,2023,Germany,2023-06-16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187806.0,Meguro Yuka,L,Japan,28.0,170,2023,USA,2023-06-17,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146519.0,Miyabe Airi,OH,Japan,25.0,181,2023,Netherlands,2023-06-30,False,0,0,3,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
146519.0,Miyabe Airi,OH,Japan,25.0,181,2023,Thailand,2023-07-01,True,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146519.0,Miyabe Airi,OH,Japan,25.0,181,2023,Italy,2023-07-02,False,1,3,7,11,0,0,1,1,10,2,10,22,5,6,6,17,0,0,1,1,4,0,0,4
151947.0,Irisawa Mai,MB,Japan,24.0,188,2023,Dominican Republic,2023-05-30,True,0,1,7,8,0,0,2,2,7,4,2,13,4,3,10,17,0,0,0,0,3,0,0,3
151947.0,Irisawa Mai,MB,Japan,24.0,188,2023,Croatia,2023-06-02,True,0,3,5,8,0,0,0,0,2,0,1,3,1,1,1,3,0,0,0,0,1,0,0,1
151947.0,Irisawa Mai,MB,Japan,24.0,188,2023,Bulgaria,2023-06-03,True,0,1,11,12,0,0,0,0,2,1,2,5,0,1,3,4,0,0,0,0,3,0,0,3
151947.0,Irisawa Mai,MB,Japan,24.0,188,2023,China,2023-06-04,False,1,2,7,10,0,0,0,0,1,3,3,7,0,1,4,5,1,0,1,2,1,0,0,1
151947.0,Irisawa Mai,MB,Japan,24.0,188,2023,Germany,2023-06-16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
151947.0,Irisawa Mai,MB,Japan,24.0,188,2023,USA,2023-06-17,True,1,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
151947.0,Irisawa Mai,MB,Japan,24.0,188,2023,Netherlands,2023-06-30,False,0,1,3,4,0,0,0,0,1,1,3,5,0,1,0,1,0,0,0,0,1,0,0,1
151947.0,Irisawa Mai,MB,Japan,24.0,188,2023,Thailand,2023-07-01,True,1,0,5,6,0,0,0,0,1,1,1,3,0,2,3,5,0,0,0,0,1,0,0,1
151947.0,Irisawa Mai,MB,Japan,24.0,188,2023,Italy,2023-07-02,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189509.0,Nishimura Minami,L,Japan,24.0,169,2023,Dominican Republic,2023-05-30,True,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,8,0,30,38,26,2,5,33
189509.0,Nishimura Minami,L,Japan,24.0,169,2023,Croatia,2023-06-02,True,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,7,0,14,21,17,0,2,19
189509.0,Nishimura Minami,L,Japan,24.0,169,2023,Bulgaria,2023-06-03,True,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0,12,17,13,0,0,13
189509.0,Nishimura Minami,L,Japan,24.0,169,2023,China,2023-06-04,False,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,8,1,25,34,8,1,1,10
189509.0,Nishimura Minami,L,Japan,24.0,169,2023,Germany,2023-06-16,False,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,11,2,28,41,19,9,2,30
189509.0,Nishimura Minami,L,Japan,24.0,169,2023,USA,2023-06-17,True,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,10,2,30,42,17,7,2,26
189509.0,Nishimura Minami,L,Japan,24.0,169,2023,Netherlands,2023-06-30,False,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,4,0,14,18,7,3,2,12
189509.0,Nishimura Minami,L,Japan,24.0,169,2023,Thailand,2023-07-01,True,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,7,1,18,26,10,3,2,15
189509.0,Nishimura Minami,L,Japan,24.0,169,2023,Italy,2023-07-02,False,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,2,0,6,8,9,4,0,13
174243.0,Wada Yukiko,OH,Japan,22.0,174,2023,Dominican Republic,2023-05-30,True,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174243.0,Wada Yukiko,OH,Japan,22.0,174,2023,Croatia,2023-06-02,True,0,0,1,1,0,0,0,0,2,1,1,4,0,0,0,0,0,0,0,0,1,0,1,2
174243.0,Wada Yukiko,OH,Japan,22.0,174,2023,Bulgaria,2023-06-03,True,1,0,1,2,0,0,1,1,3,0,4,7,0,0,2,2,0,0,0,0,0,0,0,0
174243.0,Wada Yukiko,OH,Japan,22.0,174,2023,China,2023-06-04,False,0,3,1,4,0,0,0,0,9,4,6,19,0,1,0,1,0,0,4,4,0,0,0,0
174243.0,Wada Yukiko,OH,Japan,22.0,174,2023,Germany,2023-06-16,False,0,1,4,5,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1
174243.0,Wada Yukiko,OH,Japan,22.0,174,2023,USA,2023-06-17,True,1,3,16,20,0,0,5,5,28,3,21,52,3,1,3,7,0,0,2,2,8,5,1,14
174243.0,Wada Yukiko,OH,Japan,22.0,174,2023,Netherlands,2023-06-30,False,0,2,7,9,0,0,1,1,17,5,12,34,1,0,0,1,0,0,6,6,5,3,1,9
174243.0,Wada Yukiko,OH,Japan,22.0,174,2023,Thailand,2023-07-01,True,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174243.0,Wada Yukiko,OH,Japan,22.0,174,2023,Italy,2023-07-02,False,0,0,9,9,0,0,0,0,8,4,6,18,0,1,1,2,2,0,6,8,6,3,0,9
124071.0,Knip Kirsten,L,Netherlands,31.0,175,2023,Germany,2023-05-30,False,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,2,9,12,7,7,6,20
124071.0,Knip Kirsten,L,Netherlands,31.0,175,2023,Brazil,2023-06-01,False,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,2,0,6,8,8,2,2,12
124071.0,Knip Kirsten,L,Netherlands,31.0,175,2023,Dominican Republic,2023-06-02,False,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,5,1,28,34,15,0,1,16
124071.0,Knip Kirsten,L,Netherlands,31.0,175,2023,China,2023-06-03,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124071.0,Knip Kirsten,L,Netherlands,31.0,175,2023,Poland,2023-06-16,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124071.0,Knip Kirsten,L,Netherlands,31.0,175,2023,Italy,2023-06-17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124071.0,Knip Kirsten,L,Netherlands,31.0,175,2023,Bulgaria,2023-06-18,True,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,3,4,16,23,9,3,1,13
124071.0,Knip Kirsten,L,Netherlands,31.0,175,2023,Thailand,2023-06-27,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124071.0,Knip Kirsten,L,Netherlands,31.0,175,2023,Croatia,2023-06-29,True,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,6,8,13,3,1,17
124071.0,Knip Kirsten,L,Netherlands,31.0,175,2023,Japan,2023-06-30,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
124071.0,Knip Kirsten,L,Netherlands,31.0,175,2023,Canada,2023-07-01,False,0,0,1,1,0,0,5,5,0,0,0,0,0,0,0,0,4,1,14,19,4,4,0,8
167778.0,Jasper Hester,OH,Netherlands,22.0,175,2023,Germany,2023-05-30,False,0,2,7,9,0,0,2,2,5,5,9,19,0,1,0,1,3,1,15,19,7,1,2,10
167778.0,Jasper Hester,OH,Netherlands,22.0,175,2023,Brazil,2023-06-01,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
167778.0,Jasper Hester,OH,Netherlands,22.0,175,2023,Dominican Republic,2023-06-02,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
167778.0,Jasper Hester,OH,Netherlands,22.0,175,2023,China,2023-06-03,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167778.0,Jasper Hester,OH,Netherlands,22.0,175,2023,Thailand,2023-06-27,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167778.0,Jasper Hester,OH,Netherlands,22.0,175,2023,Croatia,2023-06-29,True,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0
167778.0,Jasper Hester,OH,Netherlands,22.0,175,2023,Japan,2023-06-30,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167778.0,Jasper Hester,OH,Netherlands,22.0,175,2023,Canada,2023-07-01,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142880.0,Plak Celeste,O,Netherlands,28.0,190,2023,Poland,2023-06-16,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142880.0,Plak Celeste,O,Netherlands,28.0,190,2023,Italy,2023-06-17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142880.0,Plak Celeste,O,Netherlands,28.0,190,2023,Bulgaria,2023-06-18,True,0,1,4,5,0,0,0,0,9,3,6,18,1,2,4,7,0,0,1,1,3,3,1,7
142880.0,Plak Celeste,O,Netherlands,28.0,190,2023,Thailand,2023-06-27,True,0,2,10,12,0,0,0,0,7,1,16,24,2,3,2,7,0,0,0,0,9,1,1,11
142880.0,Plak Celeste,O,Netherlands,28.0,190,2023,Croatia,2023-06-29,True,0,1,5,6,0,0,1,1,10,0,9,19,3,0,4,7,0,0,0,0,7,0,1,8
142880.0,Plak Celeste,O,Netherlands,28.0,190,2023,Japan,2023-06-30,True,0,0,12,12,0,0,3,3,20,3,12,35,4,12,5,21,0,0,0,0,9,3,0,12
142880.0,Plak Celeste,O,Netherlands,28.0,190,2023,Canada,2023-07-01,False,0,1,9,10,0,0,1,1,2,3,6,11,1,5,1,7,0,0,0,0,1,0,0,1
167482.0,Knollema Jolien,OH,Netherlands,21.0,189,2023,Germany,2023-05-30,False,0,0,10,10,0,0,1,1,11,3,20,34,2,0,1,3,6,5,28,39,5,1,6,12
167482.0,Knollema Jolien,OH,Netherlands,21.0,189,2023,Brazil,2023-06-01,False,1,1,12,14,0,0,0,0,8,6,12,26,2,0,1,3,3,5,19,27,16,2,1,19
167482.0,Knollema Jolien,OH,Netherlands,21.0,189,2023,Dominican Republic,2023-06-02,False,1,2,16,19,0,0,2,2,11,4,12,27,2,1,2,5,11,4,25,40,14,1,4,19
167482.0,Knollema Jolien,OH,Netherlands,21.0,189,2023,China,2023-06-03,False,1,2,13,16,0,0,2,2,14,5,12,31,2,0,0,2,6,3,27,36,9,0,2,11
167482.0,Knollema Jolien,OH,Netherlands,21.0,189,2023,Poland,2023-06-16,True,1,0,14,15,0,0,1,1,14,3,10,27,2,2,7,11,9,0,13,22,3,4,1,8
167482.0,Knollema Jolien,OH,Netherlands,21.0,189,2023,Italy,2023-06-17,False,1,0,13,14,0,0,0,0,9,3,7,19,0,2,0,2,5,0,15,20,8,0,1,9
167482.0,Knollema Jolien,OH,Netherlands,21.0,189,2023,Bulgaria,2023-06-18,True,0,0,9,9,0,0,3,3,7,3,9,19,4,1,2,7,1,0,10,11,3,1,1,5
167482.0,Knollema Jolien,OH,Netherlands,21.0,189,2023,Thailand,2023-06-27,True,1,1,8,10,0,0,0,0,12,1,6,19,2,1,2,5,4,0,23,27,9,3,1,13
167482.0,Knollema Jolien,OH,Netherlands,21.0,189,2023,Croatia,2023-06-29,True,2,0,9,11,0,0,1,1,8,1,3,12,2,0,0,2,4,0,12,16,3,1,3,7
167482.0,Knollema Jolien,OH,Netherlands,21.0,189,2023,Japan,2023-06-30,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151194.0,Lohuis Juliet,MB,Netherlands,27.0,190,2023,Poland,2023-06-16,True,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
151194.0,Lohuis Juliet,MB,Netherlands,27.0,190,2023,Italy,2023-06-17,False,2,0,10,12,0,0,0,0,3,0,0,3,1,2,4,7,0,0,0,0,3,2,1,6
151194.0,Lohuis Juliet,MB,Netherlands,27.0,190,2023,Bulgaria,2023-06-18,True,0,0,10,10,0,0,1,1,3,0,6,9,5,3,9,17,0,0,0,0,0,0,1,1
151194.0,Lohuis Juliet,MB,Netherlands,27.0,190,2023,Thailand,2023-06-27,True,1,1,10,12,0,0,5,5,5,0,6,11,1,2,7,10,0,0,1,1,1,0,1,2
151194.0,Lohuis Juliet,MB,Netherlands,27.0,190,2023,Croatia,2023-06-29,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151194.0,Lohuis Juliet,MB,Netherlands,27.0,190,2023,Japan,2023-06-30,True,0,1,18,19,0,0,4,4,2,0,3,5,7,4,6,17,0,0,0,0,3,1,1,5
151194.0,Lohuis Juliet,MB,Netherlands,27.0,190,2023,Canada,2023-07-01,False,0,0,8,8,0,0,2,2,6,1,1,8,1,2,7,10,0,0,0,0,3,1,0,4
162356.0,van Aalen Sarah,S,Netherlands,24.0,186,2023,Germany,2023-05-30,False,0,0,4,4,7,0,43,50,1,0,0,1,0,2,1,3,0,0,0,0,1,0,3,4
162356.0,van Aalen Sarah,S,Netherlands,24.0,186,2023,Brazil,2023-06-01,False,1,1,8,10,4,0,60,64,1,0,0,1,1,2,0,3,0,0,0,0,3,0,1,4
162356.0,van Aalen Sarah,S,Netherlands,24.0,186,2023,Dominican Republic,2023-06-02,False,1,3,11,15,5,1,69,75,3,1,1,5,0,2,1,3,0,0,1,1,3,0,0,3
162356.0,van Aalen Sarah,S,Netherlands,24.0,186,2023,China,2023-06-03,False,0,1,13,14,6,2,105,113,0,1,0,1,1,2,4,7,0,0,1,1,3,0,1,4
162356.0,van Aalen Sarah,S,Netherlands,24.0,186,2023,Poland,2023-06-16,True,0,0,0,0,2,0,5,7,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0
162356.0,van Aalen Sarah,S,Netherlands,24.0,186,2023,Italy,2023-06-17,False,0,0,9,9,11,0,47,58,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,2
162356.0,van Aalen Sarah,S,Netherlands,24.0,186,2023,Bulgaria,2023-06-18,True,0,0,3,3,7,1,9,17,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0
